Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
102.10611991881453,107.03812795513899,101.94107424298952,105.06726837158203,167743300
105.27114215532431,109.16432212155291,104.53328092968297,109.00897979736328,149981400
111.65944720543573,111.96041368995603,109.49440992627346,111.61090087890625,137672400
111.21284844222973,111.95070223231198,110.26139526105185,110.76624298095703,99382200
110.4749932403561,113.84390402616219,110.30994757365427,112.43614196777344,142675200
114.21282419285578,114.29049535158379,112.45555681762868,113.38758850097656,116120400
109.60121453266758,112.00896881944756,108.9507351859753,109.72742462158203,144712000
110.59149819179417,113.25167253166546,110.24198536966455,113.10604095458984,106243800
112.32934639868184,112.73711630408881,108.97985709448719,109.86334991455078,161498200
111.28081129884058,112.18371817362878,110.80508099423795,111.72740936279297,96849000
112.86332975388186,113.0089613382161,111.25168639294162,111.62062072753906,83477200
111.92158685077898,113.59147987684435,111.57207401243367,113.5623550415039,100506900
116.56232621166858,121.53316947743221,115.80505089927543,120.77589416503906,240226800
121.62053610441286,121.73704283997935,116.16426694681041,117.572021484375,262330500
117.47492618014813,119.44578532679022,116.13513216796562,117.65939331054688,150712000
115.26137355970408,117.66912045188067,114.70797946369227,117.19339752197266,112559200
117.74678205190853,118.00892036442943,115.34873869497103,115.55261993408203,115393800
116.46524411778215,116.9118422011094,112.29051903948137,112.6011962890625,120639300
112.81477533834804,115.513792607474,112.2613812832418,114.08661651611328,124423700
113.27108546353527,115.25165563302974,113.05749347361974,113.46526336669922,89946000
114.02833978633032,114.60115523635135,111.25165924260928,112.37786865234375,101988000
112.99925284491812,113.15459517987493,110.95072209723901,111.68858337402344,82572600
110.68859262413119,113.15459667058127,109.59150773865373,111.69829559326172,111850700
112.12547682460935,113.86333040398806,111.20315573383206,113.20314025878906,92276800
111.69827086040297,112.06719771840048,107.86334109500166,107.9604263305664,143937800
109.09636307884779,113.52351567412646,108.93131000553764,111.96041870117188,146129200
107.82453453612558,108.7274415434045,104.58184087142044,105.68862915039062,190272600
105.93132552110745,107.45558679697702,104.19347226654686,105.60122680664062,122866900
106.4653046968192,108.24198610997585,105.56239787070092,107.22257995605469,107624400
110.81478854874675,112.22254311397377,109.07693526315951,111.60118865966797,138235500
114.51381638464622,116.13517070681972,113.46528513491958,115.5623550415039,126387100
115.07120221763194,115.92703675245446,112.94133225108231,115.43104553222656,114457900
117.19134868504119,118.64043465344767,112.86353836131654,113.1261215209961,154515300
112.37726248118744,114.36124218625869,110.99624681601809,112.78572845458984,138023400
113.97224808212631,116.34524653114283,113.24284127027532,116.20909118652344,112295000
116.33550583009225,117.22051541325983,115.31433350652887,115.93675994873047,103162300
116.16045525051373,116.38413582545107,114.63356412889462,115.98539733886719,81581900
115.65471322677983,117.66787522451466,114.90585901966058,116.996826171875,91183000
116.26741908520137,117.35666156399112,115.69361534806072,116.11180877685547,74271000
115.35324564020682,116.53002096182686,114.75999422898965,114.78916931152344,76322100
114.36125096903965,115.7908894056509,113.60266912591757,115.3824234008789,74113000
115.38239548109874,115.50882328439016,114.06946511493835,114.11808776855469,73604300
113.96251344016258,114.39043445067523,110.6266928661709,110.72394561767578,127959300
110.78229252304031,112.66901946402936,109.49852961528087,112.0076904296875,113874200
112.37726952874067,113.54431736019659,112.00769869351593,112.84408569335938,76499200
113.36927006764773,114.26400731693963,113.02888170323342,113.38871765136719,46691300
113.75826127961471,117.64843004399634,113.60265096748358,115.7811508178711,169410200
117.68732614953217,120.07977891765921,116.71478401192405,119.35037231445312,127728200
118.66960066999447,119.98253862781858,117.57063061172147,119.70050048828125,89004200
120.12842284343223,120.38128592155832,118.85439479194712,119.5643539428711,78967600
119.23369890903952,119.48656201518021,118.1833513172949,118.893310546875,78260400
118.95165604515132,121.14960390007961,118.89330587676078,120.35211944580078,86712000
120.9550855226028,121.54833690448348,119.7102251767506,120.96480560302734,82225500
121.11068659164964,122.49169482167979,117.67761359703715,118.43619537353516,115089200
117.19135328461722,120.4688236783502,116.85096494578069,119.85611724853516,81312200
119.06834436920384,119.38928508279156,117.23996766557605,119.04889678955078,86939800
119.2336797308675,119.9630864267169,118.20278730843776,118.43619537353516,79184500
120.92589772393254,124.3881531199314,120.72166474533367,124.36869812011719,157243700
123.91161007354079,124.84524231148528,123.08494323552482,124.30062103271484,98208600
125.36068895195196,126.02202539265798,124.52430203094598,125.16618347167969,94359800
125.41907865157175,125.55523399855811,122.65705428432727,123.1822280883789,192541500
121.58723882712805,124.78690398309315,120.0603476658836,124.70909881591797,121251600
127.99629004452623,130.71941139606707,126.09010064650239,128.25888061523438,168904800
128.53119883757725,128.79377458393498,127.18908566358635,127.36415100097656,88223700
127.71427367104259,129.79551379030826,127.5003131582361,128.34642028808594,54930100
130.31096699096756,133.5689752639016,129.84413593469228,132.93682861328125,124486200
134.25947087325437,134.97914269594398,130.6513323196226,131.16677856445312,121047300
131.85726886914946,132.25601471943688,129.73711922699422,130.04833984375,96452100
130.39844854670574,131.040329904096,128.10324856194674,129.04661560058594,99116600
129.85386996883645,129.94139522635723,123.27948103610497,125.85671997070312,143301900
125.35095799115666,128.1227090738479,124.90358206952835,127.4127426147461,97664900
124.21309795786028,127.45166544679954,122.90988747820573,123.12384796142578,155088000
124.83552759816486,128.01574500748134,124.34925645838389,127.32523345947266,109578200
128.79378086858412,128.98830121735807,126.65419059044255,128.42422485351562,105158200
125.64271693409253,126.59580404195644,124.97166050719326,125.4384765625,100384500
124.97168496595856,126.12901267192076,123.37671619500519,125.2634506225586,91951100
125.22455385655589,127.84069528222409,124.96197809369782,127.29607391357422,88636800
127.20852658339784,127.40303206132965,125.22453212496984,125.37042236328125,90221800
125.2439937099894,126.64445696844105,123.51286963768597,123.6490249633789,111598500
124.27144590893572,125.17591790643084,123.4545139910682,124.32007598876953,90757300
125.12726220097937,128.8520999882003,125.02028198318088,128.40472412109375,104319500
130.12617990258715,135.8349992091979,129.92193946307938,133.11187744140625,120150900
132.53803360991805,136.0100159621577,131.31263593020583,135.25143432617188,114459400
139.14163304575837,141.10615779384105,132.79091821695442,138.99574279785156,157611700
139.65709277779112,140.33786948106203,137.48831256904506,139.2291717529297,98390600
139.49171024148978,140.3378319835939,136.55464370074296,138.15933227539062,140843800
135.68910643879175,138.09128711738055,132.94653001780165,133.32582092285156,142621100
132.10040333112443,132.98542025799577,126.63472114242195,128.336669921875,177523800
130.07754195512933,131.66279076657688,127.33496534929878,130.4568328857422,106239800
132.00314951845078,132.56722577893618,130.9139069960329,131.28347778320312,83305400
132.0323794534668,132.0421143770578,129.94141877691072,130.26235961914062,89880900
132.55750155942113,133.62728904915303,130.89444790890877,133.61756896972656,84183100
133.77826657108233,133.84643851699295,132.32700815681875,133.20359802246094,75693800
132.49264094535826,133.39846472288602,131.411505066242,133.34976196289062,71297200
133.06731313351816,134.29455746104063,132.31734700225198,132.47317504882812,76774200
132.9309297060643,133.4276770274743,130.90501685547775,131.86927795410156,73046600
132.3659937299951,132.84325691578465,130.291393245221,131.61602783203125,64280000
130.85629728454018,132.00560480490336,130.2134567077312,131.84976196289062,60145100
131.96666370650627,132.47313069680968,129.33686380627134,129.72647094726562,80576300
127.83688742969167,128.78166409146453,126.103176926271,127.43754577636719,97918500
125.8402278328021,126.61942728077476,124.09678225798234,126.33697509765625,96856700
126.85320926611831,127.31098844832445,125.45065303655015,126.4928207397461,87668800
124.68116007602796,126.34669893995918,122.33383475744539,122.72343444824219,103916400
120.54170021925478,123.41498433079913,115.31134105569778,122.58708953857422,158273000
121.691012957123,122.29488547484925,119.0514857660057,122.09034729003906,111039900
